"ID"	"Дата.изменения.статуса"	"Статус"	"Автор"	"Пользователь"	"Категория.автора"	"Контент"	"Тип.обращения"	"Хост"	"Подписчики"	"Тема"	"Локация"	"Тональность"	"Тип"
452487	2088-06-01 15:45:19	"Новый"	"token_60327"	"token_111426"	"Обычный"	"'Добрый день! Несколько дней назад обнаружил в личном кабинете, наличие неких подписок, хотя я лично ни на что не подписывался. Отменил подписки в личном кабинете, а 28 мая приходит две смс от Теле2 ТЕМА что мне доступны два платных сервиса. Хотя опять же я ни на что не подписывался. Сегодня посмотрел детализацию расходов и обнаружил, что в течении длительного времени с меня списываются денежные средства за \"запрос контента\" с номеров xxx xxx xx xx, 2317450. Проверил наличие подписок с помощью команды *189# и оказалось, что у меня уже аж 4 подписки. Снова всё отменил в личном кабинете. Что за беспредел происходит? Почему автоматически без моего ведома подключаются подписки? И главное, как вернуть деньги?"	"Комментарий"	"'ВКонтакте"	105	"Прочее"			"0-пост"
452487	2088-06-01 15:52:31	"Новый"	"token_60327"	"token_111426"	"Обычный"	"'Добрый день! Несколько дней назад обнаружил в личном кабинете, наличие неких подписок, хотя я лично ни на что не подписывался. Отменил подписки в личном кабинете, а 28 мая приходит две смс от Теле2 ТЕМА что мне доступны два платных сервиса. Хотя опять же я ни на что не подписывался. Сегодня посмотрел детализацию расходов и обнаружил, что в течении длительного времени с меня списываются денежные средства за \"запрос контента\" с номеров xxx xxx xx xx, 2317450. Проверил наличие подписок с помощью команды *189# и оказалось, что у меня уже аж 4 подписки. Снова всё отменил в личном кабинете. Что за беспредел происходит? Почему автоматически без моего ведома подключаются подписки? Как вернуть деньги?"	"Комментарий"	"'ВКонтакте"	105	"Прочее"			"0-пост"
452487	2088-06-01 16:15:00	"Новый"	"token_60327"	"token_111426"	"Обычный"	"'Добрый день! Несколько дней назад обнаружил в личном кабинете, наличие неких подписок, хотя я лично ни на что не подписывался. Отменил подписки в личном кабинете, а 28 мая приходит две смс от Теле2 ТЕМА что мне доступны два платных сервиса. Хотя опять же я ни на что не подписывался. Сегодня посмотрел детализацию расходов и обнаружил, что в течении длительного времени с меня списываются денежные средства за \"запрос контента\" с номеров xxx xxx xx xx, 2317450. Проверил наличие подписок с помощью команды *189# и оказалось, что у меня уже аж 4 подписки. Снова всё отменил в личном кабинете. Что за беспредел происходит? Почему автоматически без моего ведома подключаются подписки? Как вернуть деньги?"	"Комментарий"	"'ВКонтакте"	105	"Прочее"	"Москва"		"0-пост"
452487	2088-06-01 16:18:39	"Инцидент"	"token_NA"	"token_111426"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
452487	2088-06-01 19:16:28	"Ожидание ответа автора"	"token_111418"	"token_111449"		"'[xxxxx], напишите, пожалуйста, ваш номер нам в личку, проверим."							"1-ответ"
452487	2088-06-01 19:16:28	"Ожидание ответа автора"	"token_NA"	"token_111449"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
452487	2088-06-02 02:19:55	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
452487	2088-06-02 02:19:57	"Инцидент"	"token_60327"	"token_NA"	"Обычный"	"'Здравствуйте. Писал в обсуждениях группв по поводу платных подписок на контент. Вот мой номер телефона +xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	105	"Прочее"			"0-пост"
452487	2088-06-02 02:24:01	"Инцидент"	"token_60327"	"token_NA"	"Обычный"	"'Сообщение без текста"	"Личное сообщение"	"'ВКонтакте"	105	"Прочее"			"0-пост"
452487	2088-06-02 07:23:34	"Ожидание ответа автора"	"token_111417"	"token_111438"		"'Евгений, вы являетесь корпоративным клиентом, судя по номеру. Поэтому вам надо написать на почту xxx@xxxxxxru. Там помогут."							"1-ответ"
452487	2088-06-02 07:23:34	"Ожидание ответа автора"	"token_NA"	"token_111438"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
452487	2088-06-02 12:28:10	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
452487	2088-06-02 12:28:11	"Инцидент"	"token_60327"	"token_NA"	"Обычный"	"'Ошибся при написании номера. Я не являюсь корпоративным клиентом. Вот мой правильный номер +xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	105	"Прочее"			"0-пост"
452487	2088-06-02 14:58:27	"Ожидание ответа автора"	"token_111417"	"token_111432"		"'Евгений, на данный момент активных платных подписок на вашем номере нет. Ранее были подключены подписки \"Клипы\" и \"Фото артистов\". Подключение этих подписок осуществляется с телефона ответом на PUSH-запрос, в рамках интерактивного сервиса \"Tele2-тема\". Во время активации подписки поступает уведомление о стоимости услуги, а также о способе самостоятельного отключения. На данный момент подписки отключены. Вы можете отключить сервис \"Tele2-тема\" с помощью комбинации *152*9# вызов (после отключения телефон нужно перезагрузить). Также проверять и отключать подписки можно с помощью команды *189# вызов.  Также на вашем номере были подключены интернет-подписки. Подобные подписки подключаются при посещении сайтов и приложений в интернете, в резулxxxxxxxxxxx931# вызов.  В целях сохранения лояльности, мы передали запрос техническим специалистам на рассмотрение возврата средств по данным подпискам. Возврат средств, пожалуйста, ожидайте в течение одной недели. Спасибо за понимание. Возможно, что-то еще сможем подсказать?"							"1-ответ"
